timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1688364190611,175,Create_faq,200,OK,Update_faq_by_Id 7-1,text,true,,543,386,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs,175,0,0
1688364190786,135,Update_faq_by_ID-TC_AM_B_36-Verify that API response is negative if question field is missing,400,Bad Request,Update_faq_by_Id 7-1,text,true,JSON payloads match and regular expressions match,332,357,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs/1836?category=web,135,0,0
1688364190927,186,Create_faq,200,OK,Update_faq_by_Id 7-1,text,true,,543,386,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs,186,0,0
1688364191113,125,Update_faq_by_ID-TC_AM_B_37-Verify that API response is negative if answer field is missing,400,Bad Request,Update_faq_by_Id 7-1,text,true,JSON payloads match and regular expressions match,331,358,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs/1837?category=web,125,0,0
1688364191244,186,Create_faq,200,OK,Update_faq_by_Id 7-1,text,true,,543,386,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs,186,0,0
1688364191431,204,Update_faq_by_ID-TC_AM_B_38-Verify that API response is negative if faq order field is missing,400,Bad Request,Update_faq_by_Id 7-1,text,true,JSON payloads match and regular expressions match,331,376,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs/1838?category=web,204,0,0
1688364191637,204,Create_faq,200,OK,Update_faq_by_Id 7-1,text,true,,543,386,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs,204,0,0
1688364191841,140,Update_faq_by_ID-TC_AM_B_39-Verify that API response is negative if category field is missing,400,Bad Request,Update_faq_by_Id 7-1,text,true,JSON payloads match and regular expressions match,332,373,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs/1839?category=web,140,0,0
1688364191986,161,Create_faq,200,OK,Update_faq_by_Id 7-1,text,true,,543,386,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs,161,0,0
1688364192147,205,Update_faq_by_ID-TC_AM_B_40-Verify that API reponse is negative for invalid category param,200,OK,Update_faq_by_Id 7-1,text,false,Test failed: code expected to match /400/,335,395,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs/1840?category=web,205,0,0
1688364192357,199,Get_faq,200,OK,Update_faq_by_Id 7-1,text,true,,478,260,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs/1840?category=web,199,0,0
1688364192557,211,Delete_faq,200,OK,Update_faq_by_Id 7-1,text,true,,326,295,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs/1840?category=web,211,0,0
1688364192769,198,Create_faq,200,OK,Update_faq_by_Id 7-1,text,true,,543,386,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs,198,0,0
1688364192968,121,Update_faq_by_ID-TC_AM_B_41-Verify that API reponse is negative for Missing category param,400,Bad Request,Update_faq_by_Id 7-1,text,true,JSON payloads match and regular expressions match,332,373,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs/1841?category=web,121,0,0
1688364193100,276,Create_faq,200,OK,Update_faq_by_Id 7-1,text,true,,543,386,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs,276,0,0
1688364193376,204,Update_faq_by_ID-TC_AM_B_42-Verify that API reponse is negative for faq param not in db,200,OK,Update_faq_by_Id 7-1,text,false,Test failed: code expected to match /404/,335,395,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs/1842?category=web,204,0,0
1688364193585,126,Get_faq,200,OK,Update_faq_by_Id 7-1,text,true,,478,260,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs/1842?category=web,126,0,0
1688364193712,175,Delete_faq,200,OK,Update_faq_by_Id 7-1,text,true,,326,295,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs/1842?category=web,175,0,0
1688364193888,158,Create_faq,200,OK,Update_faq_by_Id 7-1,text,true,,543,386,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs,158,0,0
1688364194047,176,Update_faq_by_ID-TC_AM_B_43-Verify that API reponse is negative for Missing faq path var,200,OK,Update_faq_by_Id 7-1,text,false,Test failed: code expected to match /400/,335,395,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs/1843?category=web,176,0,0
1688364194228,126,Get_faq,200,OK,Update_faq_by_Id 7-1,text,true,,478,260,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs/1843?category=web,126,0,0
1688364194355,250,Delete_faq,200,OK,Update_faq_by_Id 7-1,text,true,,326,295,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs/1843?category=web,250,0,0
1688364194611,370,Create_Faqs,200,OK,Get_faqs_by_Id 8-1,text,true,,543,386,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs,370,0,198
1688364194981,136,Get_Faq_by_ID- TC_AM_B_44-Verify that API response is Successful if all headers and payload is accurate and as per req.,200,OK,Get_faqs_by_Id 8-1,text,true,JSON payloads match and regular expressions match,481,260,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs/1844?category=web,136,0,0
1688364195139,160,Delete Faq,200,OK,Get_faqs_by_Id 8-1,text,true,,326,295,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs/1844?category=web,160,0,0
1688364195300,170,Create_Faqs,200,OK,Get_faqs_by_Id 8-1,text,true,,543,386,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs,170,0,0
1688364195470,158,"Get_Faq_by_ID- TC_AM_B_45-Verify that api is not executed successfully , when inavild accept type is present",406,Not Acceptable,Get_faqs_by_Id 8-1,,true,JSON payloads match and regular expressions match,227,258,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs/1845?category=web,158,0,0
1688364195632,167,Create_Faqs,200,OK,Get_faqs_by_Id 8-1,text,true,,543,386,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs,167,0,0
1688364195799,115,"Get_Faq_by_ID- TC_AM_B_46-Verify that api response is according to req. after passing unregistered
tenant name as header",404,Not Found,Get_faqs_by_Id 8-1,text,true,JSON payloads match and regular expressions match,372,254,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs/1846?category=web,115,0,0
1688364195916,175,Create_Faqs,200,OK,Get_faqs_by_Id 8-1,text,true,,543,386,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs,175,0,0
1688364196091,123,"Get_Faq_by_ID- TC_AM_B_47-Verify that api response is according to req. 
with missing tenant header",404,Not Found,Get_faqs_by_Id 8-1,text,true,JSON payloads match and regular expressions match,362,244,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs/1847?category=web,123,0,0
1688364196216,231,Create_Faqs,200,OK,Get_faqs_by_Id 8-1,text,true,,543,386,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs,231,0,0
1688364196448,135,Get_Faq_by_ID- TC_AM_B_48-Verify that API reponse is negative for invalid category param,200,OK,Get_faqs_by_Id 8-1,text,false,Test failed: code expected to match /404/,481,260,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs/1848?category=web,135,0,0
1688364196589,179,Delete Faq,200,OK,Get_faqs_by_Id 8-1,text,true,,326,295,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs/1848?category=web,179,0,0
1688364196768,192,Create_Faqs,200,OK,Get_faqs_by_Id 8-1,text,true,,543,386,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs,191,0,0
1688364196960,124,Get_Faq_by_ID- TC_AM_B_49-Verify that API reponse is negative for Missing category param,200,OK,Get_faqs_by_Id 8-1,text,false,Test failed: code expected to match /404/,481,260,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs/1849?category=web,124,0,0
1688364197086,180,Delete Faq,200,OK,Get_faqs_by_Id 8-1,text,true,,326,295,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs/1849?category=web,180,0,0
1688364197267,172,Create_Faqs,200,OK,Get_faqs_by_Id 8-1,text,true,,543,386,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs,172,0,0
1688364197440,237,Get_Faq_by_ID- TC_AM_B_50-Verify that API reponse is negative for unregistered faq id param,200,OK,Get_faqs_by_Id 8-1,text,false,Test failed: code expected to match /404/,481,260,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs/1850?category=web,237,0,0
1688364197681,200,Delete Faq,200,OK,Get_faqs_by_Id 8-1,text,true,,326,295,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs/1850?category=web,200,0,0
1688364197882,189,Create_Faqs,200,OK,Get_faqs_by_Id 8-1,text,true,,543,386,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs,189,0,0
1688364198072,218,Get_Faq_by_ID- TC_AM_B_51-Verify that API reponse is negative for invalid faq path varibale,200,OK,Get_faqs_by_Id 8-1,text,false,Test failed: code expected to match /400/,481,260,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs/1851?category=web,218,0,0
1688364198296,199,Delete Faq,200,OK,Get_faqs_by_Id 8-1,text,true,,326,295,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs/1851?category=web,199,0,0
1688364198526,289,Create_faq,200,OK,Delete_faq_by_Id 9-1,text,true,,543,386,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs,289,0,115
1688364198816,191,Delete_Faq_by_Id-TC_AM_B_52-Verify that API response is Successful if all headers and payload is accurate and as per req.,200,OK,Delete_faq_by_Id 9-1,text,true,JSON payloads match and regular expressions match,326,295,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs/1852?category=web,191,0,0
1688364199051,162,Get_Faq_by_ID,404,Not Found,Delete_faq_by_Id 9-1,text,true,,352,228,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs/1852?category=web,162,0,0
1688364199213,204,Create_faq,200,OK,Delete_faq_by_Id 9-1,text,true,,543,386,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs,204,0,0
1688364199417,206,"Delete_Faq_by_Id-TC_AM_B_53-Verify that api is not executed successfully , when inavild accept type is present",406,Not Acceptable,Delete_faq_by_Id 9-1,,true,JSON payloads match and regular expressions match,228,293,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs/1853?category=web,206,0,0
1688364199629,197,Create_faq,200,OK,Delete_faq_by_Id 9-1,text,true,,543,386,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs,197,0,0
1688364199827,205,"Delete_Faq_by_Id-TC_AM_B_54-Verify that api response is according to req. after passing unregistered
tenant name as header",404,Not Found,Delete_faq_by_Id 9-1,text,true,JSON payloads match and regular expressions match,372,289,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs/1854?category=web,205,0,0
1688364200038,178,Create_faq,200,OK,Delete_faq_by_Id 9-1,text,true,,542,386,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs,178,0,0
1688364200217,115,"Delete_Faq_by_Id-TC_AM_B_55-Verify that api response is according to req. 
with missing tenant header",404,Not Found,Delete_faq_by_Id 9-1,text,true,JSON payloads match and regular expressions match,362,279,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs/1855?category=web,115,0,0
1688364200337,206,Create_faq,200,OK,Delete_faq_by_Id 9-1,text,true,,543,386,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs,206,0,0
1688364200544,204,Delete_Faq_by_Id-TC_AM_B_56-Verify that API reponse is negative for invalid category param,200,OK,Delete_faq_by_Id 9-1,text,false,Test failed: code expected to match /400/,326,295,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs/1856?category=web,204,0,0
1688364200754,198,Get_Faq_by_ID,404,Not Found,Delete_faq_by_Id 9-1,text,true,,352,228,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs/1856?category=web,198,0,0
1688364200953,205,Create_faq,200,OK,Delete_faq_by_Id 9-1,text,true,,543,386,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs,205,0,0
1688364201159,180,Delete_Faq_by_Id-TC_AM_B_57-Verify that API reponse is negative for Missing category param,200,OK,Delete_faq_by_Id 9-1,text,false,Test failed: code expected to match /400/,326,295,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs/1857?category=web,180,0,0
1688364201345,118,Get_Faq_by_ID,404,Not Found,Delete_faq_by_Id 9-1,text,true,,352,228,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs/1857?category=web,118,0,0
1688364201463,174,Create_faq,200,OK,Delete_faq_by_Id 9-1,text,true,,543,386,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs,174,0,0
1688364201638,167,Delete_Faq_by_Id-TC_AM_B_58-Verify that API reponse is negative for faq param that is not in db,200,OK,Delete_faq_by_Id 9-1,text,false,Test failed: code expected to match /404/,326,295,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs/1858?category=web,167,0,0
1688364201810,141,Get_Faq_by_ID,404,Not Found,Delete_faq_by_Id 9-1,text,true,,352,228,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs/1858?category=web,141,0,0
1688364201951,185,Create_faq,200,OK,Delete_faq_by_Id 9-1,text,true,,543,386,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs,185,0,0
1688364202137,215,Delete_Faq_by_Id-TC_AM_B_59-Verify that API reponse is negative for Missing faq path variable,200,OK,Delete_faq_by_Id 9-1,text,false,Test failed: code expected to match /400/,326,295,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs/1859?category=web,215,0,0
1688364202358,113,Get_Faq_by_ID,404,Not Found,Delete_faq_by_Id 9-1,text,true,,352,228,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/faqs/1859?category=web,113,0,0
1688364202477,422,Create_tickets-TC_AM_A_54-Verify create ticket response with all valid input ,200,OK,Create_tickets 10-1,text,true,JSON payloads match and regular expressions match,519,335,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets,422,0,216
1688364202942,139,Get_ticket,200,OK,Create_tickets 10-1,text,true,,459,249,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/798,139,0,0
1688364203081,227,Delete_ticket,200,OK,Create_tickets 10-1,text,true,,329,271,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/798,227,0,0
1688364203308,204,"Create_tickets-TC_AM_A_55-Verify create ticket when ""subject"" field is missing from request payload ",400,Bad Request,Create_tickets 10-1,text,true,JSON payloads match and regular expressions match,333,311,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets,204,0,0
1688364203514,204,"Create_tickets-TC_AM_A_56-Verify create ticket when ""description"" field is missing from request payload ",400,Bad Request,Create_tickets 10-1,text,true,JSON payloads match and regular expressions match,337,292,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets,204,0,0
1688364203723,199,"Create_tickets-TC_AM_A_57-Verify create ticket when ""subject"" field is null in request payload ",400,Bad Request,Create_tickets 10-1,text,true,JSON payloads match and regular expressions match,337,328,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets,199,0,0
1688364203928,119,"Create_tickets-TC_AM_A_58-Verify create ticket when ""description"" field is null in request payload ",400,Bad Request,Create_tickets 10-1,text,true,JSON payloads match and regular expressions match,341,313,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets,119,0,0
1688364204052,177,Create_tickets-TC_AM_A_59-Verify create ticket by sending empty payload ,400,Bad Request,Create_tickets 10-1,text,true,JSON payloads match and regular expressions match,327,265,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets,177,0,0
1688364204231,130,Create_tickets-TC_AM_A_60-Verify create tickets by sending integer value in request subject field,400,Bad Request,Create_tickets 10-1,text,true,JSON payloads match and regular expressions match,337,332,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets,130,0,0
1688364204363,133,"Create_tickets-TC_AM_A_61-Verify create tickets by sending integer value in request ""description"" field",400,Bad Request,Create_tickets 10-1,text,true,JSON payloads match and regular expressions match,341,316,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets,133,0,0
1688364204498,121,Create_tickets-TC_AM_A_62-Verify create tickets by sending additional field in request payload ,400,Bad Request,Create_tickets 10-1,text,true,JSON payloads match and regular expressions match,357,365,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets,119,0,0
1688364204623,123,Create_tickets-TC_AM_A_63-Verify create tickets by sending unregister X-TENANTID,404,Not Found,Create_tickets 10-1,text,true,JSON payloads match and regular expressions match,372,331,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets,123,0,0
1688364204751,196,"Create_tickets-TC_AM_A_64-Verify create tickets by using registered field value
(Ticket ID will generate unique for duplicate field value )",200,OK,Create_tickets 10-1,text,true,JSON payloads match and regular expressions match,519,336,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets,196,0,0
1688364204953,199,Get_ticket,200,OK,Create_tickets 10-1,text,true,,459,249,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/799,199,0,0
1688364205152,205,Delete_ticket,200,OK,Create_tickets 10-1,text,true,,329,271,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/799,205,0,0
1688364205358,204,Create_tickets-TC_AM_A_65-Verify create tickets when accept key value is invalid in request headers,406,Not Acceptable,Create_tickets 10-1,,true,JSON payloads match and regular expressions match,228,334,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets,204,0,0
1688364205567,198,Create_tickets-TC_AM_A_66-Verify create tickets when content-type key value is invalid in request headers,415,Unsupported Media Type,Create_tickets 10-1,,true,JSON payloads match and regular expressions match,281,334,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets,198,0,0
1688364205802,314,Create_tickets,200,OK,Get_ticket_info_by_Id 11-1,text,true,,526,344,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets,314,0,126
1688364207213,120,Get_ticket-TC_AM_A_67-Verify get ticket by ID with all valid input ,200,OK,Get_ticket_info_by_Id 11-1,text,true,JSON payloads match and regular expressions match,466,249,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/801,120,0,0
1688364208371,262,Delete_ticket,200,OK,Get_ticket_info_by_Id 11-1,text,true,,329,271,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/801,262,0,0
1688364209700,161,Create_tickets,200,OK,Get_ticket_info_by_Id 11-1,text,true,,526,344,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets,161,0,0
1688364210890,130,Get_ticket-TC_AM_A_68-Verify get ticket by ID with invalid ticket ID ,200,OK,Get_ticket_info_by_Id 11-1,text,false,Test failed: code expected to match /400/,465,249,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/802,130,0,0
1688364212078,241,Delete_ticket,200,OK,Get_ticket_info_by_Id 11-1,text,true,,329,271,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/802,241,0,0
1688364213364,185,Create_tickets,200,OK,Get_ticket_info_by_Id 11-1,text,true,,526,344,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets,185,0,0
1688364214598,179,Get_ticket-TC_AM_A_69-Verify get ticket by ID with unregister tenantID value,404,Not Found,Get_ticket_info_by_Id 11-1,text,true,JSON payloads match and regular expressions match,372,243,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/803,179,0,0
1688364216854,175,Create_tickets,200,OK,Get_ticket_info_by_Id 11-1,text,true,,526,344,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets,175,0,0
1688364218086,123,Get_ticket-TC_AM_A_70-Verify get ticket by ID with null tenantID value,404,Not Found,Get_ticket_info_by_Id 11-1,text,true,JSON payloads match and regular expressions match,362,233,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/804,123,0,0
1688364220330,167,Create_tickets,200,OK,Get_ticket_info_by_Id 11-1,text,true,,526,344,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets,167,0,0
1688364221595,247,Get_ticket-TC_AM_A_71-Verify get ticket by ID with missing tenantID field,404,Not Found,Get_ticket_info_by_Id 11-1,text,true,JSON payloads match and regular expressions match,362,233,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/805,247,0,0
1688364223889,206,Create_tickets,200,OK,Get_ticket_info_by_Id 11-1,text,true,,526,344,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets,206,0,0
1688364225118,205,Get_ticket-TC_AM_A_72-Verify get ticket by ID when accept key value is invalid in request headers ,406,Not Acceptable,Get_ticket_info_by_Id 11-1,,true,JSON payloads match and regular expressions match,227,247,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/806,205,0,0
1688364227477,304,Create_tickets,200,OK,Update_ticket_by_Id 12-1,text,true,,526,344,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets,304,0,121
1688364227782,205,Update_ticket_by_ID-TC_AM_A_73-Verify update ticket by ID with all valid input ,200,OK,Update_ticket_by_Id 12-1,text,true,JSON payloads match and regular expressions match,329,366,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/807,205,0,0
1688364228008,115,Get_ticket,200,OK,Update_ticket_by_Id 12-1,text,true,,467,249,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/807,115,0,0
1688364228123,230,Delete_ticket,200,OK,Update_ticket_by_Id 12-1,text,true,,330,271,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/807,230,0,0
1688364228354,166,Create_tickets,200,OK,Update_ticket_by_Id 12-1,text,true,,526,344,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets,166,0,0
1688364228521,182,"Update_ticket_by_ID-TC_AM_A_74-Verify update ticket by ID when ""subject"" field is missing from request payload ",400,Bad Request,Update_ticket_by_Id 12-1,text,true,JSON payloads match and regular expressions match,333,342,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/808,182,0,0
1688364228707,232,Create_tickets,200,OK,Update_ticket_by_Id 12-1,text,true,,526,344,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets,232,0,0
1688364228940,173,"Update_ticket_by_ID-TC_AM_A_75-Verify update ticket by ID when ""description"" field is missing from request payload ",400,Bad Request,Update_ticket_by_Id 12-1,text,true,JSON payloads match and regular expressions match,337,322,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/809,173,0,0
1688364229117,221,Create_tickets,200,OK,Update_ticket_by_Id 12-1,text,true,,526,344,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets,221,0,0
1688364229339,185,"Update_ticket_by_ID-TC_AM_A_76-Verify update ticket by ID when ""Status"" field is missing from request payload ",200,OK,Update_ticket_by_Id 12-1,text,true,JSON payloads match and regular expressions match,329,339,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/810,185,0,0
1688364229531,196,Get_ticket,200,OK,Update_ticket_by_Id 12-1,text,true,,460,249,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/810,196,0,0
1688364229728,203,Delete_ticket,200,OK,Update_ticket_by_Id 12-1,text,true,,329,271,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/810,203,0,0
1688364229932,198,Create_tickets,200,OK,Update_ticket_by_Id 12-1,text,true,,526,344,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets,198,0,0
1688364230131,210,"Update_ticket_by_ID-TC_AM_A_77-Verify update ticket by ID when ""subject"" field is null in request payload ",400,Bad Request,Update_ticket_by_Id 12-1,text,true,JSON payloads match and regular expressions match,337,359,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/811,210,0,0
1688364230346,201,Create_tickets,200,OK,Update_ticket_by_Id 12-1,text,true,,526,344,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets,201,0,0
1688364230548,203,"Update_ticket_by_ID-TC_AM_A_78-Verify update ticket by ID when ""description"" field is null in request payload ",400,Bad Request,Update_ticket_by_Id 12-1,text,true,JSON payloads match and regular expressions match,341,343,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/812,203,0,0
1688364230756,200,Create_tickets,200,OK,Update_ticket_by_Id 12-1,text,true,,526,344,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets,200,0,0
1688364230957,203,"Update_ticket_by_ID-TC_AM_A_79-Verify update ticket by ID when ""status"" field is null in request payload ",400,Bad Request,Update_ticket_by_Id 12-1,text,true,JSON payloads match and regular expressions match,332,355,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/813,203,0,0
1688364231165,200,Create_tickets,200,OK,Update_ticket_by_Id 12-1,text,true,,526,344,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets,200,0,0
1688364231366,205,Update_ticket_by_ID-TC_AM_A_80-Verify update ticket by ID when request payload is empty,400,Bad Request,Update_ticket_by_Id 12-1,text,true,JSON payloads match and regular expressions match,341,268,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/814,205,0,0
1688364231577,199,Create_tickets,200,OK,Update_ticket_by_Id 12-1,text,true,,526,344,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets,199,0,0
1688364231782,199,Update_ticket_by_ID-TC_AM_A_81-Verify update ticket by ID when subject field is integer in request body ,400,Bad Request,Update_ticket_by_Id 12-1,text,true,JSON payloads match and regular expressions match,337,362,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/815,198,0,0
1688364231986,168,Create_tickets,200,OK,Update_ticket_by_Id 12-1,text,true,,526,344,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets,168,0,0
1688364232155,133,"Update_ticket_by_ID-TC_AM_A_82-Verify update ticket by ID when ""description"" field is integer in request body",400,Bad Request,Update_ticket_by_Id 12-1,text,true,JSON payloads match and regular expressions match,341,346,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/816,133,0,0
1688364232291,200,Create_tickets,200,OK,Update_ticket_by_Id 12-1,text,true,,526,344,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets,200,0,0
1688364232491,136,"Update_ticket_by_ID-TC_AM_A_83-Verify update ticket by ID status field will not accept other than ON_HOLD, IN_PROGRESS, CLOSED, OPEN values ",400,Bad Request,Update_ticket_by_Id 12-1,text,true,JSON payloads match and regular expressions match,332,362,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/817,136,0,0
1688364232629,263,Create_tickets,200,OK,Update_ticket_by_Id 12-1,text,true,,526,344,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets,263,0,0
1688364232893,139,Update_ticket_by_ID-TC_AM_A_84-Verify update ticket by ID by sending additional field in request payload ,400,Bad Request,Update_ticket_by_Id 12-1,text,true,JSON payloads match and regular expressions match,370,417,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/818,139,0,0
1688364233036,276,Create_tickets,200,OK,Update_ticket_by_Id 12-1,text,true,,526,344,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets,276,0,0
1688364233313,202,Update_ticket_by_ID-TC_AM_A_85-Verify update tickets by ID with unregister X-TENANTID ,404,Not Found,Update_ticket_by_Id 12-1,text,true,JSON payloads match and regular expressions match,372,360,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/819,202,0,0
1688364233520,155,Create_tickets,200,OK,Update_ticket_by_Id 12-1,text,true,,526,344,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets,155,0,0
1688364233676,146,Update_ticket_by_ID-TC_AM_A_86-Verify update tickets by ID when X-TENANTID field is missing,404,Not Found,Update_ticket_by_Id 12-1,text,true,JSON payloads match and regular expressions match,362,350,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/820,146,0,0
